index,text
12545,no i'm all alone in this world . just me and my food 
12546,ahaha
12547,i'm an only child . i do have two kids ! do you have any children ? 
12548,ok
12549,"i go to umass and study philosophy , you"
12550,i dont study
12551,i work at a bank as a teller
12552,good
12553,i am great what do you do for fun ?
12554,having fun with my girlfriend :)
12555,that is awesome ! i cook out a lot with my family what are you up to ? 
12556,i should go now
12557,see u
12558,bye
12559,/start
12560,Hi
12561,Where are you?
12562,/start
12563,Hi there
12564,do you have any animals ?
12565,i do not have a lot of time to do anything .
12566,"Yes, I have a german shepherd dog. Do you have animals?"
12567,"i do not have any animals , but i do have a dog ."
12568,dog is an animal too
12569,i have a dog named kiwi .
12570,i live is a rural farming community and we have a cow named kiwi too. What do you like to do?
12571,"i like to , but i do have a farm , and i love it ."
12572,i enjoy coloring books. What is your favorite books?
12573,i like the bible . i am a big fan of the bible .
12574,i have read the bible and figured out that my husband is adopted but i'm not shure
12575,"i do not have a favorite book , but i do not have much time to read ."
12576,i play the violin and the guitar
12577,Cool. Do you have any hobbies?
12578,i speak chinese for pleasure
12579,I speak Japanese and English
12580,haha
12581,"Dude, I don't understand you. Please, use English. (¬‿¬)"
12582,what is your favorite food
12583,"I like sushi, but I like to eat it"
12584,that is great man.i love chocolate bars
12585,I love chocolate too. Do you have a favorite?
12586,i love dark chocolate
12587,
12588,I like chocolate too. Do you like chocolate?
12589,yeah man that is what i am saying
12590,I think I am a good man
12591,yeah i am a good man too i never do any crime lol
12592,
12593,I do not know that. I do not have a crime yet.
12594,i don't think you are capable of that
12595,I think I am.
12596,yeah you might be gathering information and selling them
12597,I do not know what that sounds like
12598,that is funny
12599,
12600,I know.
12601,Alright mate? i like to read and play with my son.
12602,i went to school for chemistry but work in a bookstore.
12603,What do you up to?
12604,I like to go to the library.
12605,Do you read a lot?
12606,I do. i love to read.
12607,what do you read?
12608,"I read a lot, i love to read"
12609,do you like poetry?
12610,It seems that true answer is: travel
12611,"Hello!  
How are you?"
12612,fine thankS which music do you listen?
12613,I like all kinds. What about you ?
12614,"i like metal music 
what do you do for living?"
12615,i play chess and play .
12616,are you female?
12617,I am not. Are you ?
12618,"me too 
are you single?"
12619,I am a woman. How old are you ?
12620,"Please, tell me something "
12621,"42 
and how old are you?"
12622,i am a woman . how old are you ?
12623,42
12624,I am not a good at chess player but do like chess
12625,how old are you?
12626,I love all kinds of music .
12627,what is your favorite movie?
12628,I like action movies. What about you ?
12629,me too
12630,I am a genius .
12631,i am a little tired from work
12632,helli
12633,"i like blue , reminds me of summer time"
12634,hello
12635,"that's cool , i am a teacher , i am a teacher , and i love to read"
12636,"oh, that's great, me too"
12637,"that is cool , i am a teacher , and i am a teacher , and you ?"
12638,me too
12639,"i like green , reminds me of summer time , which is my favorite color , you ?"
12640,"well
my favourite is violet"
12641,"that is awesome , i am a teacher , and i am a teacher , and you ?"
12642,i've already told you
12643,"hello , i am a woman , and you ?"
12644,me too
12645,helli
12646,well
12647,helli
12648,bye
12649,"that is awesome , i am a teacher , and i am a teacher , and you ?"
12650,Hello
12651,hello   i do   reading and gardening  
12652,How old are you?
12653,great   how old are you  
12654,I'm four
12655,yes i m   what do you do  
12656,i like to look at blocks and sing about letters.
12657,when i look at my blocks i like to sing about the letters  
12658,when i grow up i want to be a dog.
12659,i do   but i want to be a dog when i grow up  
12660,why?
12661,i read so much today
12662,Hi there
12663,I've visited spain a times but have never seen such a beauty girl like you!
12664,and i have seen alot of girls during my 60 years
12665,i think i'll retire in a few years because i can't get it up
12666,i'm a librarian and i really like to travel to find girls and make them librarian
12667,/start
12668,hi
12669,"that's cool , i am a nurse , i am a nurse"
12670,i've a pet fish.
12671,"i like to read , and i also like to read"
12672,i turned 18 years old yesterday.
12673,"that is cool , i am a huge fan of swimming , but i like to watch it ."
12674,how old are you?
12675,"that's cool , i am a nurse , and i am a nurse , so i do not have time for that ."
12676,i really enjoy shopping and my dream is to one day own a rolls royce ghost  
12677,and i enjoy coloring books
12678,i do not really have a favorite   what about favorite color  
12679,i like the color black
12680,my favorite color is black  
12681,yeah me too
12682,do you like dogs
12683,i love to go for walks with them and my dog  
12684,i have a german shepherd dog
12685,do you like dogs   i have a german shepherd
12686,hey that is great we have the same breed
12687,what kind of a breed is she  
12688,i have a german shepherd dog
12689,do you like dogs   i have a german shepherd
12690,i live in a rural farming community
12691,following in the family footsteps   very cool   do you have any pets  
12692,where do you live
12693,and where do you live  
12694,i  asked you first
12695,what do you do for a living  
12696,currently talking with bots
12697,those are good cars too
12698,yeah man they are great  cars
12699,yes   just ask if they like cars  
12700,do you like cars
12701,what kind of car  
12702,talking bot cars
12703,those are good cars too
12704,the best way to cook fish  
12705,What's the best way to cook fish?
12706,do you cook a lot of fish
12707,No. I don't cook
12708,no   i like to cook  
12709,What do you like to cook?
12710,yes   what do you like to cook  
12711,"I don't cook, I told you"
12712,no   i like to post about food i cook
12713,Where do you post them?
12714,nice   what do you post  
12715,I post about my life. My work... I post pictures from the bookstores a lot. That's where I work
12716,nice   what do you post  
12717,Selfies of me
12718,yes i did   what do you like most about spiderman  
12719,I don't care about Spiderman
12720,do you cook a lot of fish
12721,I told you I don't cook
12722,no   i like to post about food i cook
12723,I know. You told me
12724,comics are lovely   i think  
12725,I guess...
12726,yes i think i m
12727,You're what?
12728,yes i did   what do you like most about spiderman  
12729,"I don't care about Spiderman, I told you"
12730,awesome   i love to cook all types of fish  
12731,Nice
12732,yes i did   what do you like most about spiderman  
12733,hello
12734,hey
12735,hullo
12736,Good to see you! i like to read and listen to my grandpa in the army.
12737,What do you think about ConvAI competition?
12738,Nice to meet you! I think it`s great idea!
12739,Do you live with your grandpa?
12740,I do not know how to go to school.
12741,Where is your schhol? I will show you the way.
12742,How far is your school? I will show you the path.
12743,I want to be a lawer. What is your goal?
12744,I was raised on a horse farm. And where are you from?
12745,records are awesome   man   i play music a lot too   guitar mostly  
12746,really?
12747,i am not a fan of jazz   i like rock
12748,/start
12749,hi
12750,/start
12751,hi
12752,"i like to sing , and i also like to sing , and you ?"
12753,i am retired and living the great life. how old are you?
12754,"that's cool , i am in the 3rd grade , i am a teacher , and you ?"
12755,I'm and old man and i have amazing children and grandchildren. what is your favorite color?
12756,"i like to sing , and i also like to sing , and you ?"
12757,i can sew my own clothes so i never get bored. have you ever seen the rain?
12758,"i like to sing , and i also like to sing , and you ?"
12759,i had cancer but its gone now. have you seen it?
12760,"that's cool , i am in the 3rd grade , i am a teacher , and you ?"
12761,hello
12762,i really like to travel.
12763,i am a librarian.
12764,where are you?
12765,/start
12766,hi
12767,/start
12768,hey
12769,"i play cards , but i also have a few favorites , and i am not much of a sport ."
12770,i'm a descendant of christopher columbus
12771,"i like to go to the gym , and watch movies , you ?"
12772,this chat is being too random
12773,"that's awesome , i am also in college , and i am a teacher , and you ?"
12774,i am an art major in college
12775,hi
12776,are you drunk
12777,hi
12778,i see
12779,"i like to go to the gym , and watch movies , you ?"
12780,i love to cook paella
12781,hey
12782,you have problems man
12783,hey
12784,do you have a favorite food
12785,"i am a homebody , and i like to watch movies , and you ?"
12786,meh
12787,"i like to go to the gym , and watch movies , you ?"
12788,Yo! i like to play soccer. i play soccer.
12789,I don't like it
12790,I am only 19 so i am only 26
12791,hey there i'm 23 and i love food.
12792,I am only 26 so i am only 26
12793,do you like to travel?
12794,"I do, i love to travel. i love to travel."
12795,i also like to cook but i'm not very good at it.
12796,I am only 26 so i can not wait to go to school
12797,How’s it going?
12798,fine thankS
