index,text
250,"His glance, followed by the ever-so-subtle smile, across the crowded room, set her heart racing like the engine of a 40-year-old Kenworth, overloaded with frozen Butterballs, screaming down a 14% grade in third gear, until an even more handsome man, at the front of the room, diverted her attention by calling out, in a commanding baritone, “G-54!”
"
251,"She reached out to touch my face, her fingers smooth and cool to the touch like the barrel of a hunting rifle in the woods in early October, unless you live below the Mason-Dixon line when it would probably need to be around early December to have similar average outdoor air temperatures. 
"
252,"Having just celebrated the union of nuptial bliss with my dearest Viola not six hours before in the lush, green, verdant gardens at Saint Benedict's Cathedral, I watched the rise and swell of her white, wedding-dress-clad chest as she lay inert—still looking like an unconscious angel descended from the heavenly firmament, even while clutching an empty bottle of Thunderbird, and passed out behind the trash bin of our local liquor store, where our story begins.
"
253,"Maurice had come to the grim realization that, whatever he had done, unknowably, to offend Penelope —nknowable by virtue of racking his brains once, twice, then thrice and then giving up because he didn’t know the proper word for having done something four times, especially in such futile fashion, even if it had been potentially fruitful for the sake of romance —it was going to cost him sex.
"
254,"Dean had everything she’d dreamed the perfect boy would have: hair as soft as a baby bunny’s, dimples like the marks you could make pressing your thumb into unbaked cookie dough, eyes as beautiful as a thousand Thomas Kinkade paintings, and the smile of the male lead in an early Olsen-twins comedy, plus he smelled pretty good, too.
"
255,"Although the public’s initial concerns about artificial intelligence and the “internet of things” had been troubling, its eventual ability to embrace those advances only underscored the greatness of America, mused Hoover Upright LXI as he took the oath of office to become the first cordless vacuum cleaner elected to Congress. 
"
256,"I waved my purple-banded fedora at the eight-foot-tall android, firing the flare gun with every step as I sprinted towards him, shouting, “WAIT! The stars haven’t aligned for the proper resurrection of Arnold Schwarzenegger, you have to stop!” and I threw my best boomerang, the one given to me by the reincarnation of Plato after that fateful cocktail party; but allow me to back up a little and explain.
"
257,"The swarming alien spaceships were tiny and very small, maybe the size of a blue-spotted hummingbird, but the beings inside, about 40 of them, were quite huge, about the size of oak trees, the secret being their micro-induction force field which caused a reverse polarity in geospatial relativity, based upon the precise degree of spin in left-handed neutrinos; but none of this helped in getting their rental wedding tuxedoes to fit properly or be comfortable.  
"
258,"His pincer strategy had quickly crushed the peace loving Pistachion people of Rigel 7 and had also made short work of the neighbouring Cashewnians of Rigel 8, but something told Space Admiral Rodgers that the dreaded Macadamians were going to be a far harder nut to crack. 
"
259,"There was not a ship in the asteroid zone which space-pirate king Burt Ibn Chang hadn't plundered at least once, but he, refusing to be deterred, set a gleeful grav-sail for the Kuiper Belt in search of new, extra-planetary booty.
"
260,"The portal had delivered Kyla right to the tent of Genghis Khan with her army of Tatar dwarves (since Khan had sworn to kill every Tatar more than three feet tall) but she wondered not for the last time whether her Tatar tots, as she fondly called them, truly understood that they couldn’t kill Khan, since one in two hundred men of their time were descended from Khan and they’d likely be killing themselves right out of existence.
"
261,"As he was carried from the triclinium past the vomitorium to the privy and stared down the abyss rank with fumes from the legendary Cloaca Maxima, Sponge Bob instantly regretted his wish to time travel to Ancient Rome, for the collective sponge was to them what a used Sears catalogue would become for our more recent forebears.
"
262,"Pablo wrapped his arms around his dying hermano—the drone strike intended for cartel kingpin Miguel “El Jefe” Guzman had landed off-course, disintegrating Pablo’s casa—and as his fraternal soulmate’s life ebbed in his clutches, Pablo wailed heavenward, “He ain’t Jefe . . . he’s my brother!”  
"
263,"Sven, who rode his unicycle while training for the biathlon, thought the triceratops was the most regal of dinosaurs, exercised in the quad of his apartment complex down the street from the Pentagon, sang in a sextet (he is a baritone), had a deviated septum, fought for fun in the octagon, seemed to have nine lives and spent a decade living with the aborigines, was the kind of man you could count on.
"
264,"She continued to work in the sandpaper factory, which was in a gritty part of town, even though her abrasive boss was wearing her down because she needed to take off the rough edges of her life and she needed the money for finishing school.
"
265,"Baking under the blazing New Mexico sun as he stood in the dusty street outside the saloon, Old West certified public accountant Arthur W. Fetterman Jr. hovered his sweaty hand over the butt of his borrowed six-gun, advanced another reluctant step toward famed gunfighter John Wesley Hardin and wondered for the hundredth time what had possessed him to correct the man's use of ""supposably"" during their poker game.
"
